user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
U003389,2,3,879.06,5,2,3,523,其他
U003390,3,2,586.49,5,1,2,512,新用户
U003391,73,2,281.1,1,1,1,111,流失用户
U003392,40,2,600.02,1,1,2,112,流失用户
U003393,48,1,85.68,1,1,1,111,流失用户
U003394,0,5,1213.57,5,4,3,543,忠实用户
U003395,16,2,907.14,3,1,3,313,其他
U003396,34,2,381.41,2,1,2,212,其他
U003397,25,2,97.31,2,1,1,211,其他
U003398,8,10,3645.83,4,5,5,455,冠军用户
U003400,21,7,1191.8100000000002,2,4,3,243,其他
U003401,7,5,473.71999999999997,4,4,2,442,其他
U003402,1,10,2165.29,5,5,5,555,冠军用户
U003403,66,3,1574.9099999999999,1,2,4,124,其他
U003404,18,6,1034.57,3,4,3,343,其他
U003405,6,3,303.46000000000004,4,2,1,421,新用户
U003406,67,4,1277.9199999999998,1,3,4,134,其他
U003407,12,9,2387.21,3,5,5,355,忠实用户
U003408,11,3,505.67999999999995,4,2,2,422,新用户
U003409,20,3,354.88,3,2,1,321,需要关怀的用户
U003410,25,7,1773.1399999999999,2,4,4,244,其他
U003411,12,5,400.26,3,4,2,342,其他
U003412,38,2,889.5600000000001,1,1,3,113,其他
U003413,7,1,913.84,4,1,3,413,其他
U003414,1,4,1052.87,5,3,3,533,其他
U003415,27,4,507.75,2,3,2,232,其他
U003416,3,5,1532.6399999999999,5,4,4,544,冠军用户
U003417,10,5,1772.37,4,4,4,444,忠实用户
U003418,7,4,1687.54,4,3,4,434,其他
U003419,39,2,212.64,1,1,1,111,流失用户
U003420,21,2,278.0,2,1,1,211,其他
U003421,47,1,216.6,1,1,1,111,流失用户
U003422,42,4,231.03,1,3,1,131,流失用户
U003423,3,3,395.59,5,2,2,522,其他
U003424,9,10,2248.87,4,5,5,455,冠军用户
U003426,4,7,1859.72,5,4,4,544,冠军用户
U003427,39,4,989.55,1,3,3,133,其他
U003428,23,2,1179.5300000000002,2,1,3,213,其他
U003429,28,2,364.63,2,1,2,212,其他
U003430,1,4,2157.35,5,3,5,535,其他
U003431,49,5,863.85,1,4,3,143,其他
U003432,23,6,3899.58,2,4,5,245,其他
U003433,57,2,145.78,1,1,1,111,流失用户
U003434,47,2,1191.1,1,1,3,113,其他
U003435,32,2,144.52,2,1,1,211,其他
U003436,13,5,483.04,3,4,2,342,其他
U003438,12,4,1334.1100000000001,3,3,4,334,其他
U003439,23,3,818.01,2,2,3,223,其他
U003440,28,1,375.21,2,1,2,212,其他
U003441,22,1,285.42,2,1,1,211,其他
U003442,30,2,1042.87,2,1,3,213,其他
U003443,59,1,78.17999999999999,1,1,1,111,流失用户
U003444,51,4,931.96,1,3,3,133,其他
U003445,1,4,1659.4199999999998,5,3,4,534,其他
U003446,33,8,2642.48,2,5,5,255,其他
U003447,20,4,1353.48,3,3,4,334,其他
U003448,40,4,4761.68,1,3,5,135,其他
U003449,16,1,410.36,3,1,2,312,其他
U003452,48,5,469.27000000000004,1,4,2,142,其他
U003453,8,6,811.3,4,4,3,443,其他
U003454,8,2,1211.74,4,1,3,413,其他
U003455,11,7,2342.6400000000003,4,4,5,445,冠军用户
U003456,12,4,1299.3200000000002,3,3,4,334,其他
U003457,7,12,3933.87,4,5,5,455,冠军用户
U003458,64,4,1021.6800000000001,1,3,3,133,其他
U003459,25,4,464.02,2,3,2,232,其他
U003460,11,5,1738.66,4,4,4,444,忠实用户
U003461,23,6,874.05,2,4,3,243,其他
U003462,3,6,2139.07,5,4,5,545,冠军用户
U003463,10,3,393.52,4,2,2,422,新用户
U003464,7,3,1451.42,4,2,4,424,其他
U003465,2,1,166.26,5,1,1,511,新用户
U003467,6,7,1467.6799999999998,4,4,4,444,忠实用户
U003468,8,2,553.6700000000001,4,1,2,412,新用户
U003469,16,3,375.89,3,2,2,322,其他
U003470,39,2,935.72,1,1,3,113,其他
U003471,46,3,716.89,1,2,2,122,其他
U003472,50,1,50.83,1,1,1,111,流失用户
U003473,21,3,488.63,2,2,2,222,其他
U003474,62,4,672.8,1,3,2,132,其他
U003475,10,4,662.4300000000001,4,3,2,432,其他
U003477,3,2,796.04,5,1,3,513,其他
U003479,5,5,845.29,5,4,3,543,忠实用户
U003480,44,1,574.64,1,1,2,112,流失用户
U003481,7,6,2639.0699999999997,4,4,5,445,冠军用户
U003482,6,6,2117.61,4,4,5,445,冠军用户
U003483,48,4,2600.62,1,3,5,135,其他
U003484,53,4,535.04,1,3,2,132,其他
U003485,72,1,71.0,1,1,1,111,流失用户
U003486,10,4,1034.57,4,3,3,433,其他
U003487,12,6,2027.4299999999998,3,4,4,344,忠实用户
U003488,2,6,1486.4199999999998,5,4,4,544,冠军用户
U003489,85,1,242.32,1,1,1,111,流失用户
U003490,22,6,1684.5700000000002,2,4,4,244,其他
U003491,24,6,1557.51,2,4,4,244,其他
U003492,51,3,203.78,1,2,1,121,流失用户
U003494,54,3,751.3300000000002,1,2,3,123,其他
U003495,42,2,180.01999999999998,1,1,1,111,流失用户
U003496,5,6,1535.12,5,4,4,544,冠军用户
U003497,2,9,2554.7500000000005,5,5,5,555,冠军用户
U003498,1,3,385.57000000000005,5,2,2,522,其他
U003499,69,1,120.56,1,1,1,111,流失用户
U003500,10,9,2512.98,4,5,5,455,冠军用户
U003501,4,7,1699.23,5,4,4,544,冠军用户
U003502,16,3,866.65,3,2,3,323,其他
U003503,2,5,1051.7399999999998,5,4,3,543,忠实用户
U003505,18,6,2123.78,3,4,5,345,忠实用户
U003507,35,2,282.62,2,1,1,211,其他
U003508,4,3,1222.31,5,2,3,523,其他
U003509,8,7,1124.22,4,4,3,443,其他
U003510,72,1,819.72,1,1,3,113,其他
U003511,28,5,551.81,2,4,2,242,其他
U003512,2,8,1462.69,5,5,4,554,冠军用户
U003513,39,2,635.71,1,1,2,112,流失用户
U003514,9,10,3235.77,4,5,5,455,冠军用户
U003515,50,2,164.58,1,1,1,111,流失用户
U003516,3,6,1611.56,5,4,4,544,冠军用户
U003517,52,2,1167.43,1,1,3,113,其他
U003518,1,7,1788.1,5,4,4,544,冠军用户
U003519,5,4,2487.4800000000005,5,3,5,535,其他
U003520,7,7,1247.15,4,4,4,444,忠实用户
U003521,26,5,689.97,2,4,2,242,其他
U003522,56,3,870.89,1,2,3,123,其他
U003523,24,10,1359.5400000000002,2,5,4,254,其他
U003524,71,2,74.41,1,1,1,111,流失用户
U003525,11,6,859.9499999999999,4,4,3,443,其他
U003526,89,1,477.38,1,1,2,112,流失用户
U003527,5,14,2790.9500000000003,5,5,5,555,冠军用户
U003528,37,2,153.74,2,1,1,211,其他
U003530,1,3,1323.51,5,2,4,524,其他
U003531,19,5,1993.3100000000002,3,4,4,344,忠实用户
U003532,14,8,3380.1899999999996,3,5,5,355,忠实用户
U003533,22,7,5101.099999999999,2,4,5,245,其他
U003534,2,4,1357.2,5,3,4,534,其他
U003535,45,2,1187.51,1,1,3,113,其他
U003536,33,2,1382.3400000000001,2,1,4,214,大客户
U003537,76,1,341.67,1,1,1,111,流失用户
U003539,9,1,300.56,4,1,1,411,新用户
U003540,2,12,7378.02,5,5,5,555,冠军用户
U003541,18,1,152.94,3,1,1,311,新用户
U003542,4,3,606.15,5,2,2,522,其他
U003543,8,2,413.34999999999997,4,1,2,412,新用户
U003544,6,3,263.5,4,2,1,421,新用户
U003545,21,3,455.89,2,2,2,222,其他
U003546,4,5,647.1299999999999,5,4,2,542,其他
U003548,10,16,3303.58,4,5,5,455,冠军用户
U003549,11,1,731.92,4,1,2,412,新用户
U003550,40,2,357.04,1,1,1,111,流失用户
U003551,3,13,2954.48,5,5,5,555,冠军用户
U003552,40,1,55.18,1,1,1,111,流失用户
U003553,21,4,946.04,2,3,3,233,其他
U003554,10,5,482.96999999999997,4,4,2,442,其他
U003555,30,2,685.0899999999999,2,1,2,212,其他
U003556,1,2,96.98,5,1,1,511,新用户
U003557,2,3,455.19,5,2,2,522,其他
U003558,59,2,1388.0500000000002,1,1,4,114,大客户
U003559,24,3,469.15,2,2,2,222,其他
U003560,19,2,568.0799999999999,3,1,2,312,其他
U003561,5,5,1589.46,5,4,4,544,冠军用户
U003562,3,5,1156.51,5,4,3,543,忠实用户
U003563,5,12,3412.6600000000003,5,5,5,555,冠军用户
U003564,6,4,691.94,4,3,2,432,其他
U003565,13,7,1755.9299999999998,3,4,4,344,忠实用户
U003566,59,3,388.62,1,2,2,122,其他
U003567,62,1,85.92,1,1,1,111,流失用户
U003568,29,1,666.6,2,1,2,212,其他
U003569,1,7,3083.64,5,4,5,545,冠军用户
U003570,27,8,1817.53,2,5,4,254,其他
U003571,26,3,725.58,2,2,2,222,其他
U003572,64,1,47.96,1,1,1,111,流失用户
U003573,13,4,944.6700000000001,3,3,3,333,其他
U003574,31,3,705.78,2,2,2,222,其他
U003575,16,4,370.27,3,3,2,332,其他
U003576,7,5,2432.0200000000004,4,4,5,445,冠军用户
U003578,15,6,1665.67,3,4,4,344,忠实用户
U003579,0,4,1226.2800000000002,5,3,3,533,其他
U003580,8,3,2035.6,4,2,4,424,其他
U003581,16,6,977.81,3,4,3,343,其他
U003582,14,3,1517.96,3,2,4,324,其他
U003583,5,3,1357.09,5,2,4,524,其他
U003584,10,9,3814.1600000000003,4,5,5,455,冠军用户
U003585,4,5,885.09,5,4,3,543,忠实用户
U003586,10,3,149.32,4,2,1,421,新用户
U003587,3,4,1354.84,5,3,4,534,其他
U003588,38,3,1698.22,1,2,4,124,其他
U003589,3,3,790.32,5,2,3,523,其他
U003590,50,2,697.94,1,1,2,112,流失用户
U003591,34,2,393.99,2,1,2,212,其他
U003592,11,4,1481.74,4,3,4,434,其他
U003593,5,2,271.27,5,1,1,511,新用户
U003594,21,3,1140.96,2,2,3,223,其他
U003595,1,5,3596.9900000000002,5,4,5,545,冠军用户
U003596,11,3,2053.85,4,2,5,425,其他
U003597,3,5,2234.12,5,4,5,545,冠军用户
U003598,0,11,3787.64,5,5,5,555,冠军用户
U003599,2,12,2724.8,5,5,5,555,冠军用户
U003600,16,7,1557.23,3,4,4,344,忠实用户
U003601,21,2,130.93,2,1,1,211,其他
U003602,49,4,259.14,1,3,1,131,流失用户
U003603,2,8,2763.68,5,5,5,555,冠军用户
U003604,32,3,256.52,2,2,1,221,其他
U003605,23,5,1803.05,2,4,4,244,其他
U003606,64,1,41.92,1,1,1,111,流失用户
U003608,38,2,1204.94,1,1,3,113,其他
U003609,8,10,2252.8500000000004,4,5,5,455,冠军用户
U003610,21,4,2208.44,2,3,5,235,其他
U003611,36,2,332.59,2,1,1,211,其他
U003612,30,1,835.88,2,1,3,213,其他
U003613,23,2,367.73,2,1,2,212,其他
U003614,85,1,28.16,1,1,1,111,流失用户
U003615,18,3,923.3,3,2,3,323,其他
U003616,1,5,1552.67,5,4,4,544,冠军用户
U003617,0,7,2381.21,5,4,5,545,冠军用户
U003618,9,3,1329.12,4,2,4,424,其他
U003619,82,1,166.01,1,1,1,111,流失用户
U003620,2,3,711.9200000000001,5,2,2,522,其他
U003621,5,2,1461.35,5,1,4,514,其他
U003622,17,5,768.31,3,4,3,343,其他
U003623,5,4,1003.9,5,3,3,533,其他
U003624,20,1,101.66,3,1,1,311,新用户
U003625,10,4,334.35,4,3,1,431,其他
U003626,45,3,715.62,1,2,2,122,其他
U003627,20,1,383.04,3,1,2,312,其他
U003628,20,5,1827.52,3,4,4,344,忠实用户
U003629,35,2,170.36,2,1,1,211,其他
U003630,12,3,2179.3,3,2,5,325,其他
U003631,10,4,885.5999999999999,4,3,3,433,其他
U003632,14,2,715.53,3,1,2,312,其他
U003633,1,1,870.68,5,1,3,513,其他
U003634,2,7,1716.59,5,4,4,544,冠军用户
U003635,5,8,1287.75,5,5,4,554,冠军用户
U003636,3,4,1810.34,5,3,4,534,其他
U003637,56,1,52.11,1,1,1,111,流失用户
U003638,5,7,3163.6699999999996,5,4,5,545,冠军用户
U003639,56,1,27.24,1,1,1,111,流失用户
U003640,35,6,2606.16,2,4,5,245,其他
U003641,60,2,76.34,1,1,1,111,流失用户
U003642,46,2,372.84000000000003,1,1,2,112,流失用户
U003643,14,4,945.24,3,3,3,333,其他
U003646,6,4,1179.23,4,3,3,433,其他
U003647,6,3,371.4,4,2,2,422,新用户
U003648,36,3,962.6800000000001,2,2,3,223,其他
U003649,32,3,301.61,2,2,1,221,其他
U003650,10,9,2122.05,4,5,5,455,冠军用户
U003651,14,13,4414.3499999999985,3,5,5,355,忠实用户
U003652,13,12,2475.0399999999995,3,5,5,355,忠实用户
U003653,7,10,2106.39,4,5,5,455,冠军用户
U003655,28,4,776.31,2,3,3,233,其他
U003656,46,1,168.53,1,1,1,111,流失用户
U003657,37,4,810.71,2,3,3,233,其他
U003658,10,2,426.65999999999997,4,1,2,412,新用户
U003660,4,7,1880.79,5,4,4,544,冠军用户
U003662,2,12,2769.4500000000003,5,5,5,555,冠军用户
U003664,35,6,1575.9599999999998,2,4,4,244,其他
U003665,3,18,3404.01,5,5,5,555,冠军用户
U003666,6,6,839.6600000000001,4,4,3,443,其他
U003667,1,7,1520.29,5,4,4,544,冠军用户
U003668,31,1,34.33,2,1,1,211,其他
U003669,0,5,1059.21,5,4,3,543,忠实用户
U003670,5,7,2010.6100000000001,5,4,4,544,冠军用户
U003671,35,11,3431.71,2,5,5,255,其他
U003672,0,3,326.38,5,2,1,521,其他
U003673,10,4,206.22,4,3,1,431,其他
U003674,5,3,351.45,5,2,1,521,其他
U003675,3,3,1694.8000000000002,5,2,4,524,其他
U003676,17,3,1571.6599999999999,3,2,4,324,其他
U003677,48,3,627.8499999999999,1,2,2,122,其他
U003678,5,8,2297.86,5,5,5,555,冠军用户
U003679,3,6,1826.2700000000002,5,4,4,544,冠军用户
U003680,15,1,108.0,3,1,1,311,新用户
U003681,5,7,2142.64,5,4,5,545,冠军用户
U003682,15,4,1189.7,3,3,3,333,其他
U003683,5,5,1215.76,5,4,3,543,忠实用户
U003685,74,1,52.12,1,1,1,111,流失用户
U003686,5,3,898.9,5,2,3,523,其他
U003687,12,10,3604.1100000000006,3,5,5,355,忠实用户
U003688,36,3,1212.75,2,2,3,223,其他
U003689,10,3,1011.25,4,2,3,423,其他
U003690,31,2,290.15,2,1,1,211,其他
U003691,9,14,2884.2100000000005,4,5,5,455,冠军用户
U003692,4,13,2502.0800000000004,5,5,5,555,冠军用户
U003693,14,3,2931.2,3,2,5,325,其他
U003694,21,3,1519.5500000000002,2,2,4,224,其他
U003695,24,1,271.08,2,1,1,211,其他
U003697,21,3,1120.6799999999998,2,2,3,223,其他
U003698,39,6,1201.77,1,4,3,143,其他
U003699,4,4,1033.28,5,3,3,533,其他
U003700,2,7,1991.4199999999996,5,4,4,544,冠军用户
U003701,16,3,527.49,3,2,2,322,其他
U003703,38,3,854.62,1,2,3,123,其他
U003704,49,2,335.01,1,1,1,111,流失用户
U003705,74,1,22.85,1,1,1,111,流失用户
U003707,13,7,2258.5,3,4,5,345,忠实用户
U003708,6,3,826.67,4,2,3,423,其他
U003709,5,4,1043.9299999999998,5,3,3,533,其他
U003710,20,3,382.53,3,2,2,322,其他
U003711,40,4,503.49,1,3,2,132,其他
U003712,31,2,245.64,2,1,1,211,其他
U003713,3,10,3495.4199999999996,5,5,5,555,冠军用户
U003714,20,6,2099.0899999999997,3,4,5,345,忠实用户
U003715,19,4,549.9499999999999,3,3,2,332,其他
U003716,8,2,922.47,4,1,3,413,其他
U003717,13,5,1244.54,3,4,4,344,忠实用户
U003718,9,6,1332.5000000000002,4,4,4,444,忠实用户
U003720,41,2,859.6700000000001,1,1,3,113,其他
U003721,11,5,1230.79,4,4,3,443,其他
U003722,52,1,21.51,1,1,1,111,流失用户
U003723,11,2,1495.02,4,1,4,414,其他
U003724,5,3,1494.4199999999998,5,2,4,524,其他
U003725,19,4,978.57,3,3,3,333,其他
U003726,25,5,943.0600000000001,2,4,3,243,其他
U003727,11,3,818.03,4,2,3,423,其他
U003728,32,2,232.88,2,1,1,211,其他
U003729,7,7,1455.53,4,4,4,444,忠实用户
U003730,65,2,507.52,1,1,2,112,流失用户
U003731,0,6,1740.08,5,4,4,544,冠军用户
U003732,16,8,3248.0,3,5,5,355,忠实用户
U003733,45,1,88.3,1,1,1,111,流失用户
U003734,4,6,3576.9799999999996,5,4,5,545,冠军用户
U003736,13,6,1694.54,3,4,4,344,忠实用户
U003737,22,5,1881.25,2,4,4,244,其他
U003738,62,1,25.35,1,1,1,111,流失用户
U003739,14,5,1069.63,3,4,3,343,其他
U003740,17,3,563.0999999999999,3,2,2,322,其他
U003741,26,3,504.16,2,2,2,222,其他
U003742,10,6,803.0000000000001,4,4,3,443,其他
U003743,8,2,599.06,4,1,2,412,新用户
U003744,8,1,533.34,4,1,2,412,新用户
U003745,44,2,573.26,1,1,2,112,流失用户
U003746,14,5,859.57,3,4,3,343,其他
U003748,4,7,1829.3100000000002,5,4,4,544,冠军用户
U003749,88,1,154.5,1,1,1,111,流失用户
U003750,12,6,1792.6,3,4,4,344,忠实用户
U003751,10,4,1102.46,4,3,3,433,其他
U003752,7,6,1354.74,4,4,4,444,忠实用户
U003753,9,1,110.84,4,1,1,411,新用户
U003754,40,2,235.66,1,1,1,111,流失用户
U003755,4,4,1232.14,5,3,3,533,其他
U003756,7,10,2158.5299999999997,4,5,5,455,冠军用户
U003757,3,2,752.3399999999999,5,1,3,513,其他
U003758,10,3,1024.13,4,2,3,423,其他
U003760,45,1,1043.94,1,1,3,113,其他
U003761,5,7,1551.64,5,4,4,544,冠军用户
U003762,15,6,904.9599999999999,3,4,3,343,其他
U003763,34,1,33.0,2,1,1,211,其他
U003764,56,2,821.46,1,1,3,113,其他
U003766,16,3,386.28999999999996,3,2,2,322,其他
U003767,23,6,1555.1000000000001,2,4,4,244,其他
U003768,7,5,1266.5,4,4,4,444,忠实用户
U003769,22,2,185.47,2,1,1,211,其他
U003770,29,1,163.76,2,1,1,211,其他
U003771,1,11,1913.06,5,5,4,554,冠军用户
U003772,2,5,1395.51,5,4,4,544,冠军用户
U003773,12,2,103.00999999999999,3,1,1,311,新用户
U003774,70,2,153.22,1,1,1,111,流失用户
U003775,25,4,857.0300000000001,2,3,3,233,其他
U003776,84,1,241.84,1,1,1,111,流失用户
U003777,4,3,547.72,5,2,2,522,其他
U003778,14,5,800.01,3,4,3,343,其他
U003779,67,1,101.61,1,1,1,111,流失用户
U003781,22,2,267.19,2,1,1,211,其他
U003782,17,4,938.1199999999999,3,3,3,333,其他
U003783,82,1,154.44,1,1,1,111,流失用户
U003784,29,7,1729.1599999999999,2,4,4,244,其他
U003785,2,3,314.39,5,2,1,521,其他
U003786,4,4,223.6,5,3,1,531,其他
U003787,17,3,1724.53,3,2,4,324,其他
U003788,37,4,380.78,2,3,2,232,其他
U003789,41,2,117.32999999999998,1,1,1,111,流失用户
U003790,5,2,367.78,5,1,2,512,新用户
U003791,41,3,1374.6999999999998,1,2,4,124,其他
U003792,52,3,616.74,1,2,2,122,其他
U003793,16,5,914.86,3,4,3,343,其他
U003794,20,7,2606.27,3,4,5,345,忠实用户
U003795,84,1,251.99,1,1,1,111,流失用户
U003796,28,3,456.92999999999995,2,2,2,222,其他
U003797,20,1,308.7,3,1,1,311,新用户
U003798,29,5,1210.8799999999999,2,4,3,243,其他
U003799,10,10,1544.63,4,5,4,454,冠军用户
U003800,13,7,1275.4799999999998,3,4,4,344,忠实用户
U003801,2,2,384.72,5,1,2,512,新用户
U003803,20,5,3110.6000000000004,3,4,5,345,忠实用户
U003804,62,2,200.18,1,1,1,111,流失用户
U003805,25,4,760.2400000000001,2,3,3,233,其他
U003806,33,5,2750.0699999999997,2,4,5,245,其他
U003807,11,11,2822.2000000000003,4,5,5,455,冠军用户
U003808,23,2,117.02000000000001,2,1,1,211,其他
U003809,17,3,568.24,3,2,2,322,其他
U003810,39,5,1504.91,1,4,4,144,大客户
U003811,31,5,3398.47,2,4,5,245,其他
U003812,28,5,3478.7999999999993,2,4,5,245,其他
U003813,41,4,1383.7799999999997,1,3,4,134,其他
U003814,26,4,2138.1,2,3,5,235,其他
U003815,0,6,2419.33,5,4,5,545,冠军用户
U003816,69,1,18.21,1,1,1,111,流失用户
U003817,10,5,1885.97,4,4,4,444,忠实用户
U003818,90,1,289.17,1,1,1,111,流失用户
U003819,1,7,1164.7700000000002,5,4,3,543,忠实用户
U003820,1,2,622.14,5,1,2,512,新用户
U003821,27,3,1023.97,2,2,3,223,其他
U003822,39,6,3196.08,1,4,5,145,其他
U003823,84,1,73.38,1,1,1,111,流失用户
U003824,18,5,301.34,3,4,1,341,其他
U003825,8,3,1931.1399999999999,4,2,4,424,其他
U003826,17,9,1675.95,3,5,4,354,忠实用户
U003827,6,13,3066.33,4,5,5,455,冠军用户
U003828,20,1,257.84,3,1,1,311,新用户
U003829,50,2,931.77,1,1,3,113,其他
U003830,4,2,288.02,5,1,1,511,新用户
U003831,6,1,466.17,4,1,2,412,新用户
U003832,18,6,2372.71,3,4,5,345,忠实用户
U003833,1,4,833.27,5,3,3,533,其他
U003835,5,12,2351.6800000000003,5,5,5,555,冠军用户
U003836,56,3,1323.49,1,2,4,124,其他
U003837,45,2,417.53999999999996,1,1,2,112,流失用户
U003838,14,5,647.81,3,4,2,342,其他
U003839,74,1,90.56,1,1,1,111,流失用户
U003840,5,6,1880.89,5,4,4,544,冠军用户
U003841,3,3,774.74,5,2,3,523,其他
U003842,46,1,60.22,1,1,1,111,流失用户
U003843,15,1,231.2,3,1,1,311,新用户
U003844,3,16,4789.4400000000005,5,5,5,555,冠军用户
U003845,21,4,533.97,2,3,2,232,其他
U003846,7,9,3280.9500000000003,4,5,5,455,冠军用户
U003847,35,1,500.21,2,1,2,212,其他
U003848,20,6,1255.41,3,4,4,344,忠实用户
U003849,10,4,1483.6,4,3,4,434,其他
U003850,12,4,396.72,3,3,2,332,其他
U003851,17,7,2103.83,3,4,5,345,忠实用户
U003852,4,7,2227.99,5,4,5,545,冠军用户
U003853,21,1,102.81,2,1,1,211,其他
U003854,40,3,1135.61,1,2,3,123,其他
U003855,1,6,1448.1299999999999,5,4,4,544,冠军用户
U003856,45,1,188.66,1,1,1,111,流失用户
U003857,29,3,550.8,2,2,2,222,其他
U003858,17,3,540.1700000000001,3,2,2,322,其他
U003859,9,6,1183.8000000000002,4,4,3,443,其他
U003860,47,1,40.76,1,1,1,111,流失用户
U003861,10,4,403.96,4,3,2,432,其他
U003862,80,1,81.34,1,1,1,111,流失用户
U003863,2,1,230.74,5,1,1,511,新用户
U003864,38,2,132.44,1,1,1,111,流失用户
U003865,8,5,458.51,4,4,2,442,其他
U003866,2,12,2478.47,5,5,5,555,冠军用户
U003867,18,3,572.47,3,2,2,322,其他
U003868,26,2,156.63,2,1,1,211,其他
U003869,20,2,895.28,3,1,3,313,其他
U003870,1,2,437.46000000000004,5,1,2,512,新用户
U003871,53,1,201.8,1,1,1,111,流失用户
U003872,15,5,2145.2000000000003,3,4,5,345,忠实用户
U003873,6,7,1566.3700000000001,4,4,4,444,忠实用户
U003874,5,11,2613.4,5,5,5,555,冠军用户
U003875,37,3,524.97,2,2,2,222,其他
U003876,11,6,1142.6100000000001,4,4,3,443,其他
U003877,22,3,484.26,2,2,2,222,其他
U003878,5,6,1977.0,5,4,4,544,冠军用户
U003879,9,3,704.36,4,2,2,422,新用户
U003880,3,9,3227.5,5,5,5,555,冠军用户
U003881,49,1,412.7,1,1,2,112,流失用户
U003882,35,2,861.01,2,1,3,213,其他
U003883,26,1,268.74,2,1,1,211,其他
U003884,41,1,70.35,1,1,1,111,流失用户
U003885,15,3,424.12,3,2,2,322,其他
U003886,1,7,1701.96,5,4,4,544,冠军用户
U003887,4,5,2068.78,5,4,5,545,冠军用户
U003888,4,6,1387.61,5,4,4,544,冠军用户
U003889,1,14,2949.0899999999997,5,5,5,555,冠军用户
U003890,64,1,369.44,1,1,2,112,流失用户
U003891,72,1,58.94,1,1,1,111,流失用户
U003892,25,4,606.29,2,3,2,232,其他
U003893,41,1,110.36,1,1,1,111,流失用户
U003894,18,4,676.8799999999999,3,3,2,332,其他
U003895,23,6,1528.4,2,4,4,244,其他
U003897,17,7,2424.48,3,4,5,345,忠实用户
U003899,31,1,188.58,2,1,1,211,其他
U003900,10,4,1072.1200000000001,4,3,3,433,其他
U003901,5,1,152.52,5,1,1,511,新用户
U003902,37,2,891.0,2,1,3,213,其他
U003903,8,4,2488.53,4,3,5,435,忠实用户
U003904,13,5,823.1,3,4,3,343,其他
U003905,8,3,1072.63,4,2,3,423,其他
U003906,9,6,1065.79,4,4,3,443,其他
U003907,10,4,510.96000000000004,4,3,2,432,其他
U003908,2,3,578.96,5,2,2,522,其他
U003909,7,6,1257.5,4,4,4,444,忠实用户
U003910,72,2,498.20000000000005,1,1,2,112,流失用户
U003911,1,7,1922.9099999999999,5,4,4,544,冠军用户
U003912,9,2,510.54999999999995,4,1,2,412,新用户
U003913,14,2,809.9100000000001,3,1,3,313,其他
