order_id,user_id,product_id,quantity,unit_price,total_amount,order_time,status,payment_method
O00003767,U000879,P00169,4,128.44,385.32,2025-05-06 22:03:37.673423,pending,wechat_pay
O00003768,U000879,P00240,1,46.25,138.75,2025-06-02 06:00:37.673423,pending,wechat_pay
O00003769,U000880,P00004,4,125.19,250.38,2025-04-11 10:17:37.673423,pending,wechat_pay
O00003770,U000880,P00138,2,33.02,33.02,2025-05-21 15:34:37.673423,pending,wechat_pay
O00003771,U000880,P00190,4,241.43,724.29,2025-04-05 17:43:37.673423,cancelled,credit_card
O00003772,U000880,P00342,1,505.06,1010.12,2025-04-01 16:58:37.673423,cancelled,alipay
O00003773,U000880,P00332,4,62.49,249.96,2025-04-13 15:13:37.673423,pending,wechat_pay
O00003774,U000880,P00134,3,32.57,32.57,2025-05-18 21:56:37.673423,pending,credit_card
O00003775,U000881,P00460,1,12.53,37.589999999999996,2025-05-16 13:37:37.673423,pending,wechat_pay
O00003776,U000881,P00003,4,142.7,428.09999999999997,2025-05-14 11:33:37.673423,completed,wechat_pay
O00003777,U000881,P00098,4,60.34,120.68,2025-06-02 12:23:37.673423,pending,alipay
O00003778,U000882,P00469,4,102.37,204.74,2025-04-17 15:22:37.673423,completed,alipay
O00003779,U000882,P00433,1,42.84,128.52,2025-03-22 02:44:37.673423,cancelled,wechat_pay
O00003780,U000882,P00099,2,10.48,10.48,2025-05-26 16:45:37.673423,pending,credit_card
O00003781,U000882,P00247,1,73.7,294.8,2025-05-04 21:53:37.673423,pending,alipay
O00003782,U000883,P00291,2,123.14,123.14,2025-05-18 15:22:37.673423,completed,alipay
O00003783,U000883,P00303,1,31.77,95.31,2025-05-23 16:29:37.673423,pending,alipay
O00003784,U000883,P00137,2,115.54,346.62,2025-05-22 15:07:37.673423,cancelled,credit_card
O00003785,U000883,P00095,4,38.1,152.4,2025-04-23 13:55:37.673423,pending,alipay
O00003786,U000884,P00081,3,96.39,289.17,2025-03-08 19:26:37.673423,pending,alipay
O00003787,U000884,P00024,1,24.45,73.35,2025-04-09 16:13:37.673423,completed,alipay
O00003788,U000884,P00203,3,138.31,414.93,2025-04-29 15:33:37.673423,completed,wechat_pay
O00003789,U000884,P00148,1,39.56,158.24,2025-04-25 01:23:37.673423,pending,credit_card
O00003790,U000884,P00098,2,60.34,60.34,2025-04-24 01:24:37.673423,pending,credit_card
O00003791,U000884,P00434,4,254.92,764.76,2025-05-03 15:28:37.673423,cancelled,alipay
O00003792,U000884,P00449,2,57.53,230.12,2025-05-16 11:47:37.673423,pending,credit_card
O00003793,U000884,P00264,2,217.67,870.68,2025-03-31 16:45:37.673423,pending,credit_card
O00003794,U000884,P00133,4,452.86,452.86,2025-04-20 22:14:37.673423,pending,alipay
O00003795,U000884,P00227,2,819.72,3278.88,2025-03-31 16:13:37.673423,pending,credit_card
O00003796,U000884,P00274,1,199.49,398.98,2025-05-06 03:18:37.673423,pending,wechat_pay
O00003797,U000884,P00271,3,246.06,738.1800000000001,2025-03-19 16:20:37.673423,completed,alipay
O00003798,U000884,P00094,4,22.68,90.72,2025-03-16 22:44:37.673423,pending,wechat_pay
O00003799,U000884,P00387,1,210.34,631.02,2025-04-16 17:40:37.673423,pending,alipay
O00003800,U000884,P00181,4,18.82,75.28,2025-05-27 18:29:37.673423,completed,credit_card
O00003801,U000884,P00473,3,51.48,51.48,2025-03-21 21:12:37.673423,pending,credit_card
O00003802,U000884,P00466,4,92.36,184.72,2025-05-17 08:15:37.673423,pending,wechat_pay
O00003803,U000885,P00081,1,96.39,96.39,2025-05-31 10:49:37.673423,cancelled,alipay
O00003804,U000885,P00254,1,34.33,34.33,2025-03-20 04:55:37.673423,completed,wechat_pay
O00003805,U000885,P00408,1,23.45,93.8,2025-04-11 04:45:37.673423,pending,credit_card
O00003806,U000885,P00198,3,33.23,33.23,2025-03-29 17:56:37.673423,cancelled,wechat_pay
O00003807,U000885,P00470,2,179.06,179.06,2025-04-18 20:26:37.673423,cancelled,alipay
O00003808,U000886,P00390,3,42.31,84.62,2025-05-09 22:15:37.673423,pending,credit_card
O00003809,U000886,P00143,3,222.41,222.41,2025-03-17 08:38:37.673423,pending,alipay
O00003810,U000886,P00253,1,47.3,189.2,2025-05-25 19:16:37.673423,pending,wechat_pay
O00003811,U000886,P00415,3,40.37,161.48,2025-05-22 12:26:37.673423,cancelled,alipay
O00003812,U000886,P00284,2,54.86,219.44,2025-03-23 05:12:37.673423,pending,credit_card
O00003813,U000888,P00437,3,214.03,856.12,2025-05-15 04:23:37.673423,pending,wechat_pay
O00003814,U000888,P00458,1,280.96,280.96,2025-05-16 17:44:37.673423,cancelled,wechat_pay
O00003815,U000888,P00286,4,49.66,99.32,2025-03-28 03:11:37.673423,pending,alipay
O00003816,U000888,P00046,4,44.06,176.24,2025-04-10 14:22:37.673423,pending,alipay
O00003817,U000888,P00384,3,100.46,200.92,2025-05-11 17:13:37.673423,pending,alipay
O00003818,U000888,P00370,3,266.67,533.34,2025-05-06 03:28:37.673423,cancelled,wechat_pay
O00003819,U000888,P00443,1,55.42,221.68,2025-05-26 07:26:37.673423,completed,alipay
O00003820,U000889,P00498,1,195.11,390.22,2025-03-16 05:49:37.673423,pending,credit_card
O00003821,U000889,P00452,1,89.58,358.32,2025-04-25 06:27:37.673423,pending,credit_card
O00003822,U000889,P00393,3,300.7,300.7,2025-05-26 00:09:37.673423,pending,wechat_pay
O00003823,U000889,P00437,1,214.03,428.06,2025-06-02 00:50:37.673423,pending,alipay
O00003824,U000889,P00212,2,44.8,44.8,2025-04-11 07:07:37.673423,pending,wechat_pay
O00003825,U000889,P00032,2,143.69,287.38,2025-05-03 21:39:37.673423,completed,alipay
O00003826,U000889,P00488,4,103.31,103.31,2025-04-01 22:23:37.673423,cancelled,wechat_pay
O00003827,U000890,P00064,2,62.19,186.57,2025-04-27 02:39:37.673423,pending,credit_card
O00003828,U000890,P00248,1,314.48,1257.92,2025-05-07 09:31:37.673423,completed,wechat_pay
O00003829,U000890,P00478,1,216.02,216.02,2025-05-21 11:31:37.673423,completed,alipay
O00003830,U000890,P00142,4,85.26,170.52,2025-04-25 10:07:37.673423,cancelled,credit_card
O00003831,U000890,P00471,2,20.59,82.36,2025-05-01 10:57:37.673423,cancelled,credit_card
O00003832,U000890,P00450,3,222.93,445.86,2025-03-19 19:14:37.673423,pending,alipay
O00003833,U000891,P00244,1,83.93,335.72,2025-04-24 09:40:37.673423,pending,alipay
O00003834,U000891,P00163,4,47.96,143.88,2025-04-29 08:54:37.673423,completed,wechat_pay
O00003835,U000891,P00020,4,24.37,48.74,2025-04-08 14:58:37.673423,pending,alipay
O00003836,U000891,P00428,3,48.44,145.32,2025-03-28 22:02:37.673423,completed,wechat_pay
O00003837,U000892,P00016,3,225.88,677.64,2025-03-20 04:46:37.673423,pending,credit_card
O00003838,U000892,P00286,2,49.66,99.32,2025-05-30 07:04:37.673423,cancelled,wechat_pay
O00003839,U000892,P00436,1,155.39,466.16999999999996,2025-05-22 23:50:37.673423,completed,alipay
O00003840,U000892,P00194,3,99.16,198.32,2025-05-28 16:35:37.673423,cancelled,credit_card
O00003841,U000892,P00352,3,194.17,776.68,2025-03-14 07:48:37.673423,pending,alipay
O00003842,U000893,P00445,4,299.6,898.8000000000001,2025-04-21 04:58:37.673423,cancelled,alipay
O00003843,U000893,P00124,4,50.99,101.98,2025-05-21 07:04:37.673423,pending,credit_card
O00003844,U000893,P00451,1,89.33,89.33,2025-03-20 05:29:37.673423,pending,wechat_pay
O00003845,U000893,P00310,3,326.64,979.92,2025-04-12 06:01:37.673423,pending,wechat_pay
O00003846,U000893,P00257,2,61.71,61.71,2025-05-02 05:29:37.673423,pending,wechat_pay
O00003847,U000893,P00154,1,16.34,16.34,2025-04-20 02:54:37.673423,pending,alipay
O00003848,U000894,P00451,4,89.33,89.33,2025-04-12 18:26:37.673423,cancelled,wechat_pay
O00003849,U000894,P00230,1,113.76,113.76,2025-04-27 03:29:37.673423,pending,alipay
O00003850,U000894,P00152,4,28.15,28.15,2025-04-11 15:48:37.673423,completed,alipay
O00003851,U000894,P00024,1,24.45,97.8,2025-03-23 05:48:37.673423,pending,credit_card
O00003852,U000894,P00197,4,85.92,257.76,2025-04-29 01:42:37.673423,pending,alipay
O00003853,U000896,P00471,1,20.59,41.18,2025-03-18 12:34:37.673423,completed,wechat_pay
O00003854,U000897,P00002,4,29.23,58.46,2025-04-05 01:26:37.673423,completed,credit_card
O00003855,U000897,P00279,1,106.92,213.84,2025-04-09 13:50:37.673423,pending,alipay
O00003856,U000898,P00450,2,222.93,891.72,2025-05-19 12:59:37.673423,pending,alipay
O00003857,U000898,P00003,1,142.7,570.8,2025-03-18 13:11:37.673423,pending,alipay
O00003858,U000898,P00231,4,43.09,43.09,2025-04-13 14:51:37.673423,pending,wechat_pay
O00003859,U000898,P00131,3,45.87,91.74,2025-03-27 16:40:37.673423,completed,credit_card
O00003860,U000898,P00056,3,37.54,150.16,2025-04-06 08:03:37.673423,pending,credit_card
O00003861,U000899,P00347,4,64.38,257.52,2025-04-16 16:07:37.673423,completed,alipay
O00003862,U000899,P00220,3,132.36,132.36,2025-05-04 05:14:37.673423,completed,alipay
O00003863,U000899,P00079,1,160.62,642.48,2025-05-03 23:33:37.673423,pending,alipay
O00003864,U000900,P00160,2,64.49,257.96,2025-05-16 06:27:37.673423,pending,alipay
O00003865,U000901,P00022,2,50.98,101.96,2025-03-23 22:19:37.673423,pending,alipay
O00003866,U000901,P00089,1,204.85,204.85,2025-04-20 01:31:37.673423,cancelled,alipay
O00003867,U000901,P00212,3,44.8,89.6,2025-05-10 15:19:37.673423,cancelled,credit_card
O00003868,U000901,P00085,3,33.38,100.14000000000001,2025-03-10 09:00:37.673423,cancelled,alipay
O00003869,U000901,P00035,2,135.45,270.9,2025-05-15 02:44:37.673423,pending,alipay
O00003870,U000903,P00354,2,27.3,54.6,2025-03-09 09:10:37.673423,pending,alipay
O00003871,U000903,P00028,1,10.98,43.92,2025-04-09 02:38:37.673423,pending,wechat_pay
O00003872,U000903,P00001,4,27.65,110.6,2025-06-03 09:38:37.673423,pending,alipay
O00003873,U000904,P00436,1,155.39,621.56,2025-03-28 20:09:37.673423,pending,wechat_pay
O00003874,U000904,P00373,3,15.31,45.93,2025-03-13 18:24:37.673423,pending,credit_card
O00003875,U000904,P00166,4,194.26,388.52,2025-04-25 17:05:37.673423,completed,credit_card
O00003876,U000904,P00203,4,138.31,276.62,2025-05-05 15:48:37.673423,pending,alipay
O00003877,U000904,P00028,1,10.98,43.92,2025-03-14 11:08:37.673423,pending,wechat_pay
O00003878,U000904,P00425,3,36.69,36.69,2025-05-07 09:50:37.673423,pending,alipay
O00003879,U000905,P00085,1,33.38,66.76,2025-04-16 04:21:37.673423,pending,alipay
O00003880,U000905,P00233,1,235.35,235.35,2025-06-03 16:36:37.673423,pending,wechat_pay
O00003881,U000905,P00020,4,24.37,48.74,2025-03-31 16:49:37.673423,cancelled,alipay
O00003882,U000905,P00076,1,244.07,976.28,2025-03-13 09:58:37.673423,pending,credit_card
O00003883,U000905,P00086,3,116.88,233.76,2025-03-23 23:43:37.673423,pending,wechat_pay
O00003884,U000905,P00286,2,49.66,99.32,2025-04-11 12:33:37.673423,pending,credit_card
O00003885,U000905,P00441,2,50.83,50.83,2025-04-06 08:30:37.673423,completed,credit_card
O00003886,U000906,P00314,4,166.01,166.01,2025-04-26 04:28:37.673423,completed,alipay
O00003887,U000906,P00436,3,155.39,466.16999999999996,2025-03-17 01:25:37.673423,cancelled,wechat_pay
O00003888,U000906,P00442,1,115.37,115.37,2025-03-11 09:12:37.673423,pending,alipay
O00003889,U000907,P00283,4,52.47,52.47,2025-03-16 16:36:37.673423,completed,alipay
O00003890,U000907,P00047,3,121.16,242.32,2025-04-06 23:32:37.673423,pending,wechat_pay
O00003891,U000907,P00333,1,356.6,1426.4,2025-04-30 00:31:37.673423,pending,alipay
O00003892,U000907,P00041,3,154.15,308.3,2025-04-05 21:28:37.673423,pending,alipay
O00003893,U000907,P00145,4,51.37,154.10999999999999,2025-05-15 11:54:37.673423,pending,wechat_pay
O00003894,U000907,P00071,2,108.6,217.2,2025-04-12 17:15:37.673423,pending,alipay
O00003895,U000907,P00268,1,149.34,448.02,2025-05-13 05:04:37.673423,completed,wechat_pay
O00003896,U000907,P00335,4,98.17,392.68,2025-04-07 21:28:37.673423,pending,wechat_pay
O00003897,U000907,P00477,4,48.95,146.85000000000002,2025-04-30 22:49:37.673423,cancelled,wechat_pay
O00003898,U000907,P00399,3,56.26,56.26,2025-03-27 02:46:37.673423,pending,wechat_pay
O00003899,U000907,P00454,2,166.02,166.02,2025-04-24 00:37:37.673423,cancelled,alipay
O00003900,U000907,P00445,4,299.6,1198.4,2025-04-15 18:56:37.673423,pending,alipay
O00003901,U000908,P00148,1,39.56,39.56,2025-04-23 15:19:37.673423,pending,alipay
O00003902,U000908,P00127,1,192.27,769.08,2025-04-23 22:36:37.673423,completed,alipay
O00003903,U000909,P00377,3,26.04,26.04,2025-03-16 18:48:37.673423,cancelled,credit_card
O00003904,U000909,P00456,1,69.43,208.29000000000002,2025-04-28 22:46:37.673423,cancelled,alipay
O00003905,U000910,P00251,4,166.94,166.94,2025-03-10 15:09:37.673423,completed,credit_card
O00003906,U000910,P00042,1,275.65,275.65,2025-04-10 10:18:37.673423,cancelled,alipay
O00003907,U000910,P00050,3,44.23,132.69,2025-04-15 18:44:37.673423,pending,credit_card
O00003908,U000910,P00349,3,149.28,597.12,2025-03-28 07:24:37.673423,pending,alipay
O00003909,U000911,P00040,1,151.96,607.84,2025-05-23 04:38:37.673423,pending,alipay
O00003910,U000911,P00232,2,224.82,674.46,2025-03-08 00:06:37.673423,pending,alipay
O00003911,U000911,P00172,1,94.29,377.16,2025-03-25 03:01:37.673423,cancelled,credit_card
O00003912,U000911,P00078,2,96.38,192.76,2025-04-13 21:09:37.673423,pending,alipay
O00003913,U000911,P00343,2,67.68,67.68,2025-04-24 14:38:37.673423,cancelled,alipay
O00003914,U000911,P00111,4,17.03,68.12,2025-05-07 10:23:37.673423,cancelled,wechat_pay
O00003915,U000912,P00095,3,38.1,152.4,2025-04-12 19:42:37.673423,pending,alipay
O00003916,U000912,P00148,4,39.56,79.12,2025-05-08 00:26:37.673423,cancelled,alipay
O00003917,U000912,P00354,4,27.3,27.3,2025-04-21 16:09:37.673423,pending,alipay
O00003918,U000912,P00308,1,210.44,631.3199999999999,2025-05-19 05:23:37.673423,cancelled,alipay
O00003919,U000912,P00496,1,53.1,212.4,2025-04-28 12:12:37.673423,pending,credit_card
O00003920,U000912,P00487,4,113.56,227.12,2025-04-13 13:44:37.673423,pending,credit_card
O00003921,U000912,P00475,4,375.21,750.42,2025-04-10 02:27:37.673423,cancelled,alipay
O00003922,U000912,P00233,2,235.35,235.35,2025-05-16 07:03:37.673423,pending,alipay
O00003923,U000913,P00259,4,105.15,315.45000000000005,2025-06-01 11:18:37.673423,completed,alipay
O00003924,U000914,P00147,1,24.31,72.92999999999999,2025-04-23 04:58:37.673423,completed,alipay
O00003925,U000915,P00325,4,36.43,109.28999999999999,2025-05-06 13:30:37.673423,pending,credit_card
O00003926,U000915,P00031,2,153.68,614.72,2025-05-01 18:11:37.673423,completed,alipay
O00003927,U000915,P00254,4,34.33,34.33,2025-03-22 07:41:37.673423,pending,credit_card
O00003928,U000915,P00072,2,223.95,447.9,2025-03-22 03:13:37.673423,pending,credit_card
O00003929,U000916,P00245,3,45.51,45.51,2025-03-20 10:11:37.673423,cancelled,credit_card
O00003930,U000916,P00397,3,31.01,31.01,2025-05-22 04:04:37.673423,pending,wechat_pay
O00003931,U000916,P00324,2,208.97,626.91,2025-04-15 01:46:37.673423,pending,credit_card
O00003932,U000916,P00075,2,68.43,205.29000000000002,2025-05-04 04:46:37.673423,pending,alipay
O00003933,U000916,P00486,2,53.78,161.34,2025-05-08 18:17:37.673423,pending,alipay
O00003934,U000916,P00260,4,442.32,884.64,2025-04-20 10:45:37.673423,pending,alipay
O00003935,U000916,P00414,4,76.27,76.27,2025-05-08 04:52:37.673423,completed,credit_card
O00003936,U000916,P00101,2,19.14,38.28,2025-04-07 05:24:37.673423,completed,wechat_pay
O00003937,U000917,P00207,4,101.75,203.5,2025-05-27 18:17:37.673423,completed,wechat_pay
O00003938,U000917,P00063,3,279.74,279.74,2025-04-07 02:11:37.673423,cancelled,wechat_pay
O00003939,U000917,P00259,4,105.15,210.3,2025-04-15 02:36:37.673423,pending,alipay
O00003940,U000917,P00135,2,33.87,135.48,2025-05-11 13:35:37.673423,cancelled,alipay
O00003941,U000917,P00459,1,183.05,732.2,2025-05-03 03:42:37.673423,pending,credit_card
O00003942,U000917,P00343,1,67.68,203.04000000000002,2025-05-03 06:04:37.673423,completed,credit_card
O00003943,U000917,P00379,3,55.74,111.48,2025-04-23 16:31:37.673423,cancelled,wechat_pay
O00003944,U000917,P00478,4,216.02,216.02,2025-05-30 23:21:37.673423,pending,alipay
O00003945,U000917,P00136,3,129.34,129.34,2025-04-29 03:35:37.673423,pending,credit_card
O00003946,U000917,P00278,3,58.94,235.76,2025-03-14 03:53:37.673423,pending,credit_card
O00003947,U000917,P00082,2,130.04,260.08,2025-04-22 06:01:37.673423,cancelled,alipay
O00003948,U000918,P00063,4,279.74,839.22,2025-05-09 04:27:37.673423,cancelled,credit_card
O00003949,U000918,P00495,1,81.34,325.36,2025-03-07 20:03:37.673423,pending,wechat_pay
O00003950,U000918,P00191,2,731.92,731.92,2025-04-26 23:52:37.673423,pending,alipay
O00003951,U000918,P00281,1,93.24,372.96,2025-04-18 05:38:37.673423,pending,alipay
O00003952,U000918,P00214,4,43.95,131.85000000000002,2025-05-29 09:49:37.673423,completed,credit_card
O00003953,U000918,P00320,4,109.22,436.88,2025-05-07 16:25:37.673423,pending,credit_card
O00003954,U000918,P00348,3,52.76,105.52,2025-03-14 16:38:37.673423,pending,credit_card
O00003955,U000918,P00181,2,18.82,18.82,2025-05-18 11:21:37.673423,pending,alipay
O00003956,U000918,P00134,4,32.57,130.28,2025-03-17 14:59:37.673423,pending,credit_card
O00003957,U000918,P00199,3,138.77,555.08,2025-03-09 01:39:37.673423,cancelled,credit_card
O00003958,U000919,P00370,1,266.67,266.67,2025-03-27 13:03:37.673423,completed,wechat_pay
O00003959,U000919,P00113,2,121.68,121.68,2025-06-02 09:44:37.673423,cancelled,alipay
O00003960,U000919,P00420,3,347.98,1391.92,2025-05-17 04:11:37.673423,pending,credit_card
O00003961,U000919,P00476,1,33.35,133.4,2025-03-08 21:39:37.673423,pending,alipay
O00003962,U000919,P00338,4,70.67,141.34,2025-04-11 08:02:37.673423,cancelled,alipay
O00003963,U000920,P00356,1,62.04,62.04,2025-05-29 08:17:37.673423,pending,wechat_pay
O00003964,U000921,P00320,3,109.22,218.44,2025-04-20 03:48:37.673423,pending,wechat_pay
O00003965,U000921,P00355,3,71.17,71.17,2025-04-10 20:44:37.673423,pending,alipay
O00003966,U000921,P00488,4,103.31,206.62,2025-05-08 04:14:37.673423,pending,credit_card
O00003967,U000921,P00312,2,84.04,252.12,2025-03-09 10:34:37.673423,pending,credit_card
O00003968,U000921,P00166,2,194.26,582.78,2025-03-15 01:29:37.673423,pending,wechat_pay
O00003969,U000921,P00286,3,49.66,148.98,2025-05-10 16:30:37.673423,pending,wechat_pay
O00003970,U000922,P00239,1,43.6,87.2,2025-04-01 12:49:37.673423,pending,wechat_pay
O00003971,U000922,P00439,2,32.23,96.69,2025-03-28 05:33:37.673423,pending,wechat_pay
O00003972,U000922,P00295,4,49.77,49.77,2025-03-18 06:56:37.673423,pending,wechat_pay
O00003973,U000922,P00222,2,74.89,299.56,2025-06-01 20:05:37.673423,cancelled,alipay
O00003974,U000922,P00232,1,224.82,449.64,2025-04-08 23:23:37.673423,completed,wechat_pay
O00003975,U000922,P00366,4,42.47,127.41,2025-04-18 03:23:37.673423,pending,credit_card
O00003976,U000924,P00115,3,106.52,213.04,2025-03-15 16:58:37.673423,pending,alipay
O00003977,U000924,P00209,2,105.01,210.02,2025-04-27 02:53:37.673423,cancelled,alipay
O00003978,U000924,P00171,3,43.27,86.54,2025-03-17 22:35:37.673423,pending,wechat_pay
O00003979,U000924,P00227,2,819.72,2459.16,2025-04-23 02:18:37.673423,pending,alipay
O00003980,U000925,P00172,4,94.29,377.16,2025-04-28 22:38:37.673423,pending,alipay
O00003981,U000925,P00010,2,13.62,27.24,2025-03-22 23:13:37.673423,cancelled,alipay
O00003982,U000925,P00382,3,10.96,32.88,2025-03-16 17:21:37.673423,pending,wechat_pay
O00003983,U000925,P00253,2,47.3,47.3,2025-05-07 14:01:37.673423,pending,credit_card
O00003984,U000925,P00484,3,13.05,26.1,2025-04-15 07:37:37.673423,cancelled,alipay
O00003985,U000925,P00138,4,33.02,33.02,2025-03-23 18:06:37.673423,pending,credit_card
O00003986,U000925,P00435,3,54.78,54.78,2025-05-24 01:02:37.673423,cancelled,alipay
O00003987,U000926,P00451,4,89.33,178.66,2025-03-18 15:54:37.673423,cancelled,alipay
O00003988,U000927,P00363,2,261.26,783.78,2025-06-01 05:54:37.673423,pending,credit_card
O00003989,U000927,P00241,4,17.58,17.58,2025-04-14 08:31:37.673423,pending,alipay
O00003990,U000927,P00495,1,81.34,81.34,2025-03-10 08:16:37.673423,pending,alipay
O00003991,U000927,P00313,1,53.01,106.02,2025-05-28 23:19:37.673423,pending,alipay
O00003992,U000927,P00244,3,83.93,167.86,2025-03-23 10:42:37.673423,cancelled,credit_card
